date,crop_type,region,market_name,price_per_kg,currency,source
2021-10-18,tomatoes,Bogoso,Bogoso Junction Market,3.51,GHS,WFP-GIEWS-Ghana
2021-10-25,tomatoes,Bogoso,Bogoso Junction Market,3.55,GHS,WFP-GIEWS-Ghana
2021-11-01,tomatoes,Bogoso,Bogoso Junction Market,3.43,GHS,WFP-GIEWS-Ghana
2021-11-08,tomatoes,Bogoso,Bogoso Junction Market,3.52,GHS,WFP-GIEWS-Ghana
2021-11-15,tomatoes,Bogoso,Bogoso Junction Market,3.3,GHS,WFP-GIEWS-Ghana
2021-11-22,tomatoes,Bogoso,Bogoso Junction Market,3.55,GHS,WFP-GIEWS-Ghana
2021-11-29,tomatoes,Bogoso,Bogoso Junction Market,3.59,GHS,WFP-GIEWS-Ghana
2021-12-06,tomatoes,Bogoso,Bogoso Junction Market,3.52,GHS,WFP-GIEWS-Ghana
2021-12-13,tomatoes,Bogoso,Bogoso Junction Market,3.32,GHS,WFP-GIEWS-Ghana
2021-12-20,tomatoes,Bogoso,Bogoso Junction Market,3.69,GHS,WFP-GIEWS-Ghana
2021-12-27,tomatoes,Bogoso,Bogoso Junction Market,3.6,GHS,WFP-GIEWS-Ghana
2022-01-03,tomatoes,Bogoso,Bogoso Junction Market,4.41,GHS,WFP-GIEWS-Ghana
2022-01-10,tomatoes,Bogoso,Bogoso Junction Market,4.49,GHS,WFP-GIEWS-Ghana
2022-01-17,tomatoes,Bogoso,Bogoso Junction Market,4.27,GHS,WFP-GIEWS-Ghana
2022-01-24,tomatoes,Bogoso,Bogoso Junction Market,4.36,GHS,WFP-GIEWS-Ghana
2022-01-31,tomatoes,Bogoso,Bogoso Junction Market,4.45,GHS,WFP-GIEWS-Ghana
2022-02-07,tomatoes,Bogoso,Bogoso Junction Market,4.8,GHS,WFP-GIEWS-Ghana
2022-02-14,tomatoes,Bogoso,Bogoso Junction Market,4.46,GHS,WFP-GIEWS-Ghana
2022-02-21,tomatoes,Bogoso,Bogoso Junction Market,4.69,GHS,WFP-GIEWS-Ghana
2022-02-28,tomatoes,Bogoso,Bogoso Junction Market,4.47,GHS,WFP-GIEWS-Ghana
2022-03-07,tomatoes,Bogoso,Bogoso Junction Market,3.96,GHS,WFP-GIEWS-Ghana
2022-03-14,tomatoes,Bogoso,Bogoso Junction Market,3.9,GHS,WFP-GIEWS-Ghana
2022-03-21,tomatoes,Bogoso,Bogoso Junction Market,4.06,GHS,WFP-GIEWS-Ghana
2022-03-28,tomatoes,Bogoso,Bogoso Junction Market,3.84,GHS,WFP-GIEWS-Ghana
2022-04-04,tomatoes,Bogoso,Bogoso Junction Market,3.7,GHS,WFP-GIEWS-Ghana
2022-04-11,tomatoes,Bogoso,Bogoso Junction Market,3.73,GHS,WFP-GIEWS-Ghana
2022-04-18,tomatoes,Bogoso,Bogoso Junction Market,3.86,GHS,WFP-GIEWS-Ghana
2022-04-25,tomatoes,Bogoso,Bogoso Junction Market,3.75,GHS,WFP-GIEWS-Ghana
2022-05-02,tomatoes,Bogoso,Bogoso Junction Market,4.04,GHS,WFP-GIEWS-Ghana
2022-05-09,tomatoes,Bogoso,Bogoso Junction Market,3.9,GHS,WFP-GIEWS-Ghana
2022-05-16,tomatoes,Bogoso,Bogoso Junction Market,4.35,GHS,WFP-GIEWS-Ghana
2022-05-23,tomatoes,Bogoso,Bogoso Junction Market,3.7,GHS,WFP-GIEWS-Ghana
2022-05-30,tomatoes,Bogoso,Bogoso Junction Market,4.0,GHS,WFP-GIEWS-Ghana
2022-06-06,tomatoes,Bogoso,Bogoso Junction Market,4.15,GHS,WFP-GIEWS-Ghana
2022-06-13,tomatoes,Bogoso,Bogoso Junction Market,4.26,GHS,WFP-GIEWS-Ghana
2022-06-20,tomatoes,Bogoso,Bogoso Junction Market,4.37,GHS,WFP-GIEWS-Ghana
2022-06-27,tomatoes,Bogoso,Bogoso Junction Market,3.94,GHS,WFP-GIEWS-Ghana
2022-07-04,tomatoes,Bogoso,Bogoso Junction Market,4.94,GHS,WFP-GIEWS-Ghana
2022-07-11,tomatoes,Bogoso,Bogoso Junction Market,5.27,GHS,WFP-GIEWS-Ghana
2022-07-18,tomatoes,Bogoso,Bogoso Junction Market,4.81,GHS,WFP-GIEWS-Ghana
2022-07-25,tomatoes,Bogoso,Bogoso Junction Market,4.95,GHS,WFP-GIEWS-Ghana
2022-08-01,tomatoes,Bogoso,Bogoso Junction Market,5.13,GHS,WFP-GIEWS-Ghana
2022-08-08,tomatoes,Bogoso,Bogoso Junction Market,4.9,GHS,WFP-GIEWS-Ghana
2022-08-15,tomatoes,Bogoso,Bogoso Junction Market,4.81,GHS,WFP-GIEWS-Ghana
2022-08-22,tomatoes,Bogoso,Bogoso Junction Market,4.48,GHS,WFP-GIEWS-Ghana
2022-08-29,tomatoes,Bogoso,Bogoso Junction Market,5.05,GHS,WFP-GIEWS-Ghana
2022-09-05,tomatoes,Bogoso,Bogoso Junction Market,4.41,GHS,WFP-GIEWS-Ghana
2022-09-12,tomatoes,Bogoso,Bogoso Junction Market,4.25,GHS,WFP-GIEWS-Ghana
2022-09-19,tomatoes,Bogoso,Bogoso Junction Market,4.45,GHS,WFP-GIEWS-Ghana
2022-09-26,tomatoes,Bogoso,Bogoso Junction Market,4.33,GHS,WFP-GIEWS-Ghana
2022-10-03,tomatoes,Bogoso,Bogoso Junction Market,3.71,GHS,WFP-GIEWS-Ghana
2022-10-10,tomatoes,Bogoso,Bogoso Junction Market,3.88,GHS,WFP-GIEWS-Ghana
2022-10-17,tomatoes,Bogoso,Bogoso Junction Market,3.59,GHS,WFP-GIEWS-Ghana
2022-10-24,tomatoes,Bogoso,Bogoso Junction Market,3.95,GHS,WFP-GIEWS-Ghana
2022-10-31,tomatoes,Bogoso,Bogoso Junction Market,3.58,GHS,WFP-GIEWS-Ghana
2022-11-07,tomatoes,Bogoso,Bogoso Junction Market,3.71,GHS,WFP-GIEWS-Ghana
2022-11-14,tomatoes,Bogoso,Bogoso Junction Market,4.11,GHS,WFP-GIEWS-Ghana
2022-11-21,tomatoes,Bogoso,Bogoso Junction Market,3.98,GHS,WFP-GIEWS-Ghana
2022-11-28,tomatoes,Bogoso,Bogoso Junction Market,3.83,GHS,WFP-GIEWS-Ghana
2022-12-05,tomatoes,Bogoso,Bogoso Junction Market,3.69,GHS,WFP-GIEWS-Ghana
2022-12-12,tomatoes,Bogoso,Bogoso Junction Market,3.76,GHS,WFP-GIEWS-Ghana
2022-12-19,tomatoes,Bogoso,Bogoso Junction Market,3.85,GHS,WFP-GIEWS-Ghana
2022-12-26,tomatoes,Bogoso,Bogoso Junction Market,3.84,GHS,WFP-GIEWS-Ghana
2023-01-02,tomatoes,Bogoso,Bogoso Junction Market,4.89,GHS,WFP-GIEWS-Ghana
2023-01-09,tomatoes,Bogoso,Bogoso Junction Market,4.9,GHS,WFP-GIEWS-Ghana
2023-01-16,tomatoes,Bogoso,Bogoso Junction Market,4.87,GHS,WFP-GIEWS-Ghana
2023-01-23,tomatoes,Bogoso,Bogoso Junction Market,4.62,GHS,WFP-GIEWS-Ghana
2023-01-30,tomatoes,Bogoso,Bogoso Junction Market,4.81,GHS,WFP-GIEWS-Ghana
2023-02-06,tomatoes,Bogoso,Bogoso Junction Market,5.12,GHS,WFP-GIEWS-Ghana
2023-02-13,tomatoes,Bogoso,Bogoso Junction Market,4.67,GHS,WFP-GIEWS-Ghana
2023-02-20,tomatoes,Bogoso,Bogoso Junction Market,4.9,GHS,WFP-GIEWS-Ghana
2023-02-27,tomatoes,Bogoso,Bogoso Junction Market,4.78,GHS,WFP-GIEWS-Ghana
2023-03-06,tomatoes,Bogoso,Bogoso Junction Market,4.25,GHS,WFP-GIEWS-Ghana
2023-03-13,tomatoes,Bogoso,Bogoso Junction Market,4.17,GHS,WFP-GIEWS-Ghana
2023-03-20,tomatoes,Bogoso,Bogoso Junction Market,4.48,GHS,WFP-GIEWS-Ghana
2023-03-27,tomatoes,Bogoso,Bogoso Junction Market,4.32,GHS,WFP-GIEWS-Ghana
2023-04-03,tomatoes,Bogoso,Bogoso Junction Market,4.04,GHS,WFP-GIEWS-Ghana
2023-04-10,tomatoes,Bogoso,Bogoso Junction Market,4.38,GHS,WFP-GIEWS-Ghana
2023-04-17,tomatoes,Bogoso,Bogoso Junction Market,4.13,GHS,WFP-GIEWS-Ghana
2023-04-24,tomatoes,Bogoso,Bogoso Junction Market,4.16,GHS,WFP-GIEWS-Ghana
2023-05-01,tomatoes,Bogoso,Bogoso Junction Market,4.34,GHS,WFP-GIEWS-Ghana
2023-05-08,tomatoes,Bogoso,Bogoso Junction Market,4.2,GHS,WFP-GIEWS-Ghana
2023-05-15,tomatoes,Bogoso,Bogoso Junction Market,4.44,GHS,WFP-GIEWS-Ghana
2023-05-22,tomatoes,Bogoso,Bogoso Junction Market,4.16,GHS,WFP-GIEWS-Ghana
2023-05-29,tomatoes,Bogoso,Bogoso Junction Market,4.18,GHS,WFP-GIEWS-Ghana
2023-06-05,tomatoes,Bogoso,Bogoso Junction Market,4.57,GHS,WFP-GIEWS-Ghana
2023-06-12,tomatoes,Bogoso,Bogoso Junction Market,4.59,GHS,WFP-GIEWS-Ghana
2023-06-19,tomatoes,Bogoso,Bogoso Junction Market,4.9,GHS,WFP-GIEWS-Ghana
2023-06-26,tomatoes,Bogoso,Bogoso Junction Market,4.81,GHS,WFP-GIEWS-Ghana
2023-07-03,tomatoes,Bogoso,Bogoso Junction Market,5.65,GHS,WFP-GIEWS-Ghana
2023-07-10,tomatoes,Bogoso,Bogoso Junction Market,5.77,GHS,WFP-GIEWS-Ghana
2023-07-17,tomatoes,Bogoso,Bogoso Junction Market,5.07,GHS,WFP-GIEWS-Ghana
2023-07-24,tomatoes,Bogoso,Bogoso Junction Market,5.3,GHS,WFP-GIEWS-Ghana
2023-07-31,tomatoes,Bogoso,Bogoso Junction Market,5.04,GHS,WFP-GIEWS-Ghana
2023-08-07,tomatoes,Bogoso,Bogoso Junction Market,5.16,GHS,WFP-GIEWS-Ghana
2023-08-14,tomatoes,Bogoso,Bogoso Junction Market,5.19,GHS,WFP-GIEWS-Ghana
2023-08-21,tomatoes,Bogoso,Bogoso Junction Market,5.1,GHS,WFP-GIEWS-Ghana
2023-08-28,tomatoes,Bogoso,Bogoso Junction Market,5.1,GHS,WFP-GIEWS-Ghana
2023-09-04,tomatoes,Bogoso,Bogoso Junction Market,4.76,GHS,WFP-GIEWS-Ghana
2023-09-11,tomatoes,Bogoso,Bogoso Junction Market,4.55,GHS,WFP-GIEWS-Ghana
2023-09-18,tomatoes,Bogoso,Bogoso Junction Market,4.94,GHS,WFP-GIEWS-Ghana
2023-09-25,tomatoes,Bogoso,Bogoso Junction Market,4.61,GHS,WFP-GIEWS-Ghana
2023-10-02,tomatoes,Bogoso,Bogoso Junction Market,4.55,GHS,WFP-GIEWS-Ghana
2023-10-09,tomatoes,Bogoso,Bogoso Junction Market,4.02,GHS,WFP-GIEWS-Ghana
2023-10-16,tomatoes,Bogoso,Bogoso Junction Market,4.1,GHS,WFP-GIEWS-Ghana
2023-10-23,tomatoes,Bogoso,Bogoso Junction Market,3.88,GHS,WFP-GIEWS-Ghana
2023-10-30,tomatoes,Bogoso,Bogoso Junction Market,4.37,GHS,WFP-GIEWS-Ghana
2023-11-06,tomatoes,Bogoso,Bogoso Junction Market,4.3,GHS,WFP-GIEWS-Ghana
2023-11-13,tomatoes,Bogoso,Bogoso Junction Market,4.17,GHS,WFP-GIEWS-Ghana
2023-11-20,tomatoes,Bogoso,Bogoso Junction Market,3.9,GHS,WFP-GIEWS-Ghana
2023-11-27,tomatoes,Bogoso,Bogoso Junction Market,4.15,GHS,WFP-GIEWS-Ghana
2023-12-04,tomatoes,Bogoso,Bogoso Junction Market,3.96,GHS,WFP-GIEWS-Ghana
2023-12-11,tomatoes,Bogoso,Bogoso Junction Market,4.39,GHS,WFP-GIEWS-Ghana
2023-12-18,tomatoes,Bogoso,Bogoso Junction Market,4.28,GHS,WFP-GIEWS-Ghana
2023-12-25,tomatoes,Bogoso,Bogoso Junction Market,4.16,GHS,WFP-GIEWS-Ghana
2024-01-01,tomatoes,Bogoso,Bogoso Junction Market,4.78,GHS,WFP-GIEWS-Ghana
2024-01-08,tomatoes,Bogoso,Bogoso Junction Market,5.09,GHS,WFP-GIEWS-Ghana
2024-01-15,tomatoes,Bogoso,Bogoso Junction Market,5.45,GHS,WFP-GIEWS-Ghana
2024-01-22,tomatoes,Bogoso,Bogoso Junction Market,5.56,GHS,WFP-GIEWS-Ghana
2024-01-29,tomatoes,Bogoso,Bogoso Junction Market,5.53,GHS,WFP-GIEWS-Ghana
2024-02-05,tomatoes,Bogoso,Bogoso Junction Market,4.99,GHS,WFP-GIEWS-Ghana
2024-02-12,tomatoes,Bogoso,Bogoso Junction Market,5.4,GHS,WFP-GIEWS-Ghana
2024-02-19,tomatoes,Bogoso,Bogoso Junction Market,5.55,GHS,WFP-GIEWS-Ghana
2024-02-26,tomatoes,Bogoso,Bogoso Junction Market,4.98,GHS,WFP-GIEWS-Ghana
2024-03-04,tomatoes,Bogoso,Bogoso Junction Market,4.57,GHS,WFP-GIEWS-Ghana
2024-03-11,tomatoes,Bogoso,Bogoso Junction Market,4.62,GHS,WFP-GIEWS-Ghana
2024-03-18,tomatoes,Bogoso,Bogoso Junction Market,4.52,GHS,WFP-GIEWS-Ghana
2024-03-25,tomatoes,Bogoso,Bogoso Junction Market,4.23,GHS,WFP-GIEWS-Ghana
2024-04-01,tomatoes,Bogoso,Bogoso Junction Market,4.54,GHS,WFP-GIEWS-Ghana
2024-04-08,tomatoes,Bogoso,Bogoso Junction Market,4.54,GHS,WFP-GIEWS-Ghana
2024-04-15,tomatoes,Bogoso,Bogoso Junction Market,4.57,GHS,WFP-GIEWS-Ghana
2024-04-22,tomatoes,Bogoso,Bogoso Junction Market,4.5,GHS,WFP-GIEWS-Ghana
2024-04-29,tomatoes,Bogoso,Bogoso Junction Market,4.52,GHS,WFP-GIEWS-Ghana
2024-05-06,tomatoes,Bogoso,Bogoso Junction Market,4.62,GHS,WFP-GIEWS-Ghana
2024-05-13,tomatoes,Bogoso,Bogoso Junction Market,4.71,GHS,WFP-GIEWS-Ghana
2024-05-20,tomatoes,Bogoso,Bogoso Junction Market,4.58,GHS,WFP-GIEWS-Ghana
2024-05-27,tomatoes,Bogoso,Bogoso Junction Market,4.56,GHS,WFP-GIEWS-Ghana
2024-06-03,tomatoes,Bogoso,Bogoso Junction Market,5.09,GHS,WFP-GIEWS-Ghana
2024-06-10,tomatoes,Bogoso,Bogoso Junction Market,4.68,GHS,WFP-GIEWS-Ghana
2024-06-17,tomatoes,Bogoso,Bogoso Junction Market,5.16,GHS,WFP-GIEWS-Ghana
2024-06-24,tomatoes,Bogoso,Bogoso Junction Market,5.07,GHS,WFP-GIEWS-Ghana
2024-07-01,tomatoes,Bogoso,Bogoso Junction Market,5.72,GHS,WFP-GIEWS-Ghana
2024-07-08,tomatoes,Bogoso,Bogoso Junction Market,5.93,GHS,WFP-GIEWS-Ghana
2024-07-15,tomatoes,Bogoso,Bogoso Junction Market,5.27,GHS,WFP-GIEWS-Ghana
2024-07-22,tomatoes,Bogoso,Bogoso Junction Market,5.26,GHS,WFP-GIEWS-Ghana
2024-07-29,tomatoes,Bogoso,Bogoso Junction Market,5.77,GHS,WFP-GIEWS-Ghana
2024-08-05,tomatoes,Bogoso,Bogoso Junction Market,5.75,GHS,WFP-GIEWS-Ghana
2024-08-12,tomatoes,Bogoso,Bogoso Junction Market,5.79,GHS,WFP-GIEWS-Ghana
2024-08-19,tomatoes,Bogoso,Bogoso Junction Market,5.64,GHS,WFP-GIEWS-Ghana
2024-08-26,tomatoes,Bogoso,Bogoso Junction Market,5.9,GHS,WFP-GIEWS-Ghana
2024-09-02,tomatoes,Bogoso,Bogoso Junction Market,5.36,GHS,WFP-GIEWS-Ghana
2024-09-09,tomatoes,Bogoso,Bogoso Junction Market,5.27,GHS,WFP-GIEWS-Ghana
2024-09-16,tomatoes,Bogoso,Bogoso Junction Market,5.11,GHS,WFP-GIEWS-Ghana
2024-09-23,tomatoes,Bogoso,Bogoso Junction Market,4.73,GHS,WFP-GIEWS-Ghana
2024-09-30,tomatoes,Bogoso,Bogoso Junction Market,5.32,GHS,WFP-GIEWS-Ghana
2024-10-07,tomatoes,Bogoso,Bogoso Junction Market,4.63,GHS,WFP-GIEWS-Ghana
2024-10-14,tomatoes,Bogoso,Bogoso Junction Market,4.53,GHS,WFP-GIEWS-Ghana
2024-10-21,tomatoes,Bogoso,Bogoso Junction Market,4.26,GHS,WFP-GIEWS-Ghana
2024-10-28,tomatoes,Bogoso,Bogoso Junction Market,4.54,GHS,WFP-GIEWS-Ghana
2024-11-04,tomatoes,Bogoso,Bogoso Junction Market,4.6,GHS,WFP-GIEWS-Ghana
2024-11-11,tomatoes,Bogoso,Bogoso Junction Market,4.72,GHS,WFP-GIEWS-Ghana
2024-11-18,tomatoes,Bogoso,Bogoso Junction Market,4.29,GHS,WFP-GIEWS-Ghana
2024-11-25,tomatoes,Bogoso,Bogoso Junction Market,4.41,GHS,WFP-GIEWS-Ghana
2024-12-02,tomatoes,Bogoso,Bogoso Junction Market,4.61,GHS,WFP-GIEWS-Ghana
2024-12-09,tomatoes,Bogoso,Bogoso Junction Market,4.49,GHS,WFP-GIEWS-Ghana
2024-12-16,tomatoes,Bogoso,Bogoso Junction Market,4.28,GHS,WFP-GIEWS-Ghana
2024-12-23,tomatoes,Bogoso,Bogoso Junction Market,4.55,GHS,WFP-GIEWS-Ghana
2024-12-30,tomatoes,Bogoso,Bogoso Junction Market,4.58,GHS,WFP-GIEWS-Ghana
2018-01-01,tomatoes,Prestea,Prestea Main Market,3.51,GHS,WFP-GIEWS-Ghana
2018-01-08,tomatoes,Prestea,Prestea Main Market,3.44,GHS,WFP-GIEWS-Ghana
2018-01-15,tomatoes,Prestea,Prestea Main Market,3.69,GHS,WFP-GIEWS-Ghana
2018-01-22,tomatoes,Prestea,Prestea Main Market,3.36,GHS,WFP-GIEWS-Ghana
2018-01-29,tomatoes,Prestea,Prestea Main Market,3.4,GHS,WFP-GIEWS-Ghana
2018-02-05,tomatoes,Prestea,Prestea Main Market,3.5,GHS,WFP-GIEWS-Ghana
2018-02-12,tomatoes,Prestea,Prestea Main Market,3.63,GHS,WFP-GIEWS-Ghana
2018-02-19,tomatoes,Prestea,Prestea Main Market,3.29,GHS,WFP-GIEWS-Ghana
2018-02-26,tomatoes,Prestea,Prestea Main Market,3.32,GHS,WFP-GIEWS-Ghana
2018-03-05,tomatoes,Prestea,Prestea Main Market,2.76,GHS,WFP-GIEWS-Ghana
2018-03-12,tomatoes,Prestea,Prestea Main Market,3.01,GHS,WFP-GIEWS-Ghana
2018-03-19,tomatoes,Prestea,Prestea Main Market,2.87,GHS,WFP-GIEWS-Ghana
2018-03-26,tomatoes,Prestea,Prestea Main Market,2.96,GHS,WFP-GIEWS-Ghana
2018-04-02,tomatoes,Prestea,Prestea Main Market,3.1,GHS,WFP-GIEWS-Ghana
2018-04-09,tomatoes,Prestea,Prestea Main Market,2.95,GHS,WFP-GIEWS-Ghana
2018-04-16,tomatoes,Prestea,Prestea Main Market,3.05,GHS,WFP-GIEWS-Ghana
2018-04-23,tomatoes,Prestea,Prestea Main Market,2.99,GHS,WFP-GIEWS-Ghana
2018-04-30,tomatoes,Prestea,Prestea Main Market,3.1,GHS,WFP-GIEWS-Ghana
2018-05-07,tomatoes,Prestea,Prestea Main Market,3.1,GHS,WFP-GIEWS-Ghana
2018-05-14,tomatoes,Prestea,Prestea Main Market,2.96,GHS,WFP-GIEWS-Ghana
2018-05-21,tomatoes,Prestea,Prestea Main Market,3.02,GHS,WFP-GIEWS-Ghana
2018-05-28,tomatoes,Prestea,Prestea Main Market,3.17,GHS,WFP-GIEWS-Ghana
2018-06-04,tomatoes,Prestea,Prestea Main Market,3.38,GHS,WFP-GIEWS-Ghana
2018-06-11,tomatoes,Prestea,Prestea Main Market,3.14,GHS,WFP-GIEWS-Ghana
2018-06-18,tomatoes,Prestea,Prestea Main Market,3.42,GHS,WFP-GIEWS-Ghana
2018-06-25,tomatoes,Prestea,Prestea Main Market,3.18,GHS,WFP-GIEWS-Ghana
2018-07-02,tomatoes,Prestea,Prestea Main Market,3.96,GHS,WFP-GIEWS-Ghana
2018-07-09,tomatoes,Prestea,Prestea Main Market,3.91,GHS,WFP-GIEWS-Ghana
2018-07-16,tomatoes,Prestea,Prestea Main Market,3.79,GHS,WFP-GIEWS-Ghana
2018-07-23,tomatoes,Prestea,Prestea Main Market,3.78,GHS,WFP-GIEWS-Ghana
2018-07-30,tomatoes,Prestea,Prestea Main Market,3.72,GHS,WFP-GIEWS-Ghana
2018-08-06,tomatoes,Prestea,Prestea Main Market,3.88,GHS,WFP-GIEWS-Ghana
2018-08-13,tomatoes,Prestea,Prestea Main Market,3.72,GHS,WFP-GIEWS-Ghana
2018-08-20,tomatoes,Prestea,Prestea Main Market,3.81,GHS,WFP-GIEWS-Ghana
2018-08-27,tomatoes,Prestea,Prestea Main Market,3.91,GHS,WFP-GIEWS-Ghana
2018-09-03,tomatoes,Prestea,Prestea Main Market,3.32,GHS,WFP-GIEWS-Ghana
2018-09-10,tomatoes,Prestea,Prestea Main Market,3.31,GHS,WFP-GIEWS-Ghana
2018-09-17,tomatoes,Prestea,Prestea Main Market,3.23,GHS,WFP-GIEWS-Ghana
2018-09-24,tomatoes,Prestea,Prestea Main Market,3.25,GHS,WFP-GIEWS-Ghana
2018-10-01,tomatoes,Prestea,Prestea Main Market,2.69,GHS,WFP-GIEWS-Ghana
2018-10-08,tomatoes,Prestea,Prestea Main Market,2.99,GHS,WFP-GIEWS-Ghana
2018-10-15,tomatoes,Prestea,Prestea Main Market,3.11,GHS,WFP-GIEWS-Ghana
2018-10-22,tomatoes,Prestea,Prestea Main Market,3.07,GHS,WFP-GIEWS-Ghana
2018-10-29,tomatoes,Prestea,Prestea Main Market,2.71,GHS,WFP-GIEWS-Ghana
2018-11-05,tomatoes,Prestea,Prestea Main Market,3.01,GHS,WFP-GIEWS-Ghana
2018-11-12,tomatoes,Prestea,Prestea Main Market,3.09,GHS,WFP-GIEWS-Ghana
2018-11-19,tomatoes,Prestea,Prestea Main Market,2.87,GHS,WFP-GIEWS-Ghana
2018-11-26,tomatoes,Prestea,Prestea Main Market,2.93,GHS,WFP-GIEWS-Ghana
2018-12-03,tomatoes,Prestea,Prestea Main Market,2.7,GHS,WFP-GIEWS-Ghana
2018-12-10,tomatoes,Prestea,Prestea Main Market,2.97,GHS,WFP-GIEWS-Ghana
2018-12-17,tomatoes,Prestea,Prestea Main Market,2.81,GHS,WFP-GIEWS-Ghana
2018-12-24,tomatoes,Prestea,Prestea Main Market,2.96,GHS,WFP-GIEWS-Ghana
2018-12-31,tomatoes,Prestea,Prestea Main Market,2.76,GHS,WFP-GIEWS-Ghana
2019-01-07,tomatoes,Prestea,Prestea Main Market,3.84,GHS,WFP-GIEWS-Ghana
2019-01-14,tomatoes,Prestea,Prestea Main Market,3.91,GHS,WFP-GIEWS-Ghana
2019-01-21,tomatoes,Prestea,Prestea Main Market,3.64,GHS,WFP-GIEWS-Ghana
2019-01-28,tomatoes,Prestea,Prestea Main Market,3.59,GHS,WFP-GIEWS-Ghana
2019-02-04,tomatoes,Prestea,Prestea Main Market,3.46,GHS,WFP-GIEWS-Ghana
2019-02-11,tomatoes,Prestea,Prestea Main Market,3.74,GHS,WFP-GIEWS-Ghana
2019-02-18,tomatoes,Prestea,Prestea Main Market,3.7,GHS,WFP-GIEWS-Ghana
2019-02-25,tomatoes,Prestea,Prestea Main Market,3.55,GHS,WFP-GIEWS-Ghana
2019-03-04,tomatoes,Prestea,Prestea Main Market,3.3,GHS,WFP-GIEWS-Ghana
2019-03-11,tomatoes,Prestea,Prestea Main Market,3.19,GHS,WFP-GIEWS-Ghana
2019-03-18,tomatoes,Prestea,Prestea Main Market,3.1,GHS,WFP-GIEWS-Ghana
2019-03-25,tomatoes,Prestea,Prestea Main Market,3.17,GHS,WFP-GIEWS-Ghana
2019-04-01,tomatoes,Prestea,Prestea Main Market,3.4,GHS,WFP-GIEWS-Ghana
2019-04-08,tomatoes,Prestea,Prestea Main Market,3.34,GHS,WFP-GIEWS-Ghana
2019-04-15,tomatoes,Prestea,Prestea Main Market,3.25,GHS,WFP-GIEWS-Ghana
2019-04-22,tomatoes,Prestea,Prestea Main Market,3.35,GHS,WFP-GIEWS-Ghana
2019-04-29,tomatoes,Prestea,Prestea Main Market,3.11,GHS,WFP-GIEWS-Ghana
2019-05-06,tomatoes,Prestea,Prestea Main Market,3.29,GHS,WFP-GIEWS-Ghana
2019-05-13,tomatoes,Prestea,Prestea Main Market,3.31,GHS,WFP-GIEWS-Ghana
2019-05-20,tomatoes,Prestea,Prestea Main Market,3.22,GHS,WFP-GIEWS-Ghana
2019-05-27,tomatoes,Prestea,Prestea Main Market,3.34,GHS,WFP-GIEWS-Ghana
2019-06-03,tomatoes,Prestea,Prestea Main Market,3.48,GHS,WFP-GIEWS-Ghana
2019-06-10,tomatoes,Prestea,Prestea Main Market,3.67,GHS,WFP-GIEWS-Ghana
2019-06-17,tomatoes,Prestea,Prestea Main Market,3.67,GHS,WFP-GIEWS-Ghana
2019-06-24,tomatoes,Prestea,Prestea Main Market,3.17,GHS,WFP-GIEWS-Ghana
2019-07-01,tomatoes,Prestea,Prestea Main Market,4.24,GHS,WFP-GIEWS-Ghana
2019-07-08,tomatoes,Prestea,Prestea Main Market,3.56,GHS,WFP-GIEWS-Ghana
2019-07-15,tomatoes,Prestea,Prestea Main Market,3.95,GHS,WFP-GIEWS-Ghana
2019-07-22,tomatoes,Prestea,Prestea Main Market,4.22,GHS,WFP-GIEWS-Ghana
2019-07-29,tomatoes,Prestea,Prestea Main Market,4.0,GHS,WFP-GIEWS-Ghana
2019-08-05,tomatoes,Prestea,Prestea Main Market,3.84,GHS,WFP-GIEWS-Ghana
2019-08-12,tomatoes,Prestea,Prestea Main Market,3.9,GHS,WFP-GIEWS-Ghana
2019-08-19,tomatoes,Prestea,Prestea Main Market,4.25,GHS,WFP-GIEWS-Ghana
2019-08-26,tomatoes,Prestea,Prestea Main Market,3.76,GHS,WFP-GIEWS-Ghana
2019-09-02,tomatoes,Prestea,Prestea Main Market,3.83,GHS,WFP-GIEWS-Ghana
2019-09-09,tomatoes,Prestea,Prestea Main Market,3.66,GHS,WFP-GIEWS-Ghana
2019-09-16,tomatoes,Prestea,Prestea Main Market,3.49,GHS,WFP-GIEWS-Ghana
2019-09-23,tomatoes,Prestea,Prestea Main Market,3.58,GHS,WFP-GIEWS-Ghana
2019-09-30,tomatoes,Prestea,Prestea Main Market,3.52,GHS,WFP-GIEWS-Ghana
2019-10-07,tomatoes,Prestea,Prestea Main Market,3.24,GHS,WFP-GIEWS-Ghana
2019-10-14,tomatoes,Prestea,Prestea Main Market,3.23,GHS,WFP-GIEWS-Ghana
2019-10-21,tomatoes,Prestea,Prestea Main Market,2.92,GHS,WFP-GIEWS-Ghana
2019-10-28,tomatoes,Prestea,Prestea Main Market,3.08,GHS,WFP-GIEWS-Ghana
2019-11-04,tomatoes,Prestea,Prestea Main Market,3.05,GHS,WFP-GIEWS-Ghana
2019-11-11,tomatoes,Prestea,Prestea Main Market,3.32,GHS,WFP-GIEWS-Ghana
2019-11-18,tomatoes,Prestea,Prestea Main Market,2.98,GHS,WFP-GIEWS-Ghana
2019-11-25,tomatoes,Prestea,Prestea Main Market,3.36,GHS,WFP-GIEWS-Ghana
2019-12-02,tomatoes,Prestea,Prestea Main Market,3.17,GHS,WFP-GIEWS-Ghana
