date,crop_type,region,demand_kg,price_per_kg,festival_flag,month,week_of_year
2021-11-29,tomatoes,Bogoso,208.8,3.59,0,11,48
2021-12-06,tomatoes,Bogoso,219.6,3.52,0,12,49
2021-12-13,tomatoes,Bogoso,210.9,3.32,0,12,50
2021-12-20,tomatoes,Bogoso,310.1,3.69,1,12,51
2021-12-27,tomatoes,Bogoso,329.6,3.6,1,12,52
2022-01-03,tomatoes,Bogoso,202.5,4.41,0,1,1
2022-01-10,tomatoes,Bogoso,196.3,4.49,0,1,2
2022-01-17,tomatoes,Bogoso,203.8,4.27,0,1,3
2022-01-24,tomatoes,Bogoso,193.4,4.36,0,1,4
2022-01-31,tomatoes,Bogoso,188.6,4.45,0,1,5
2022-02-07,tomatoes,Bogoso,181.5,4.8,0,2,6
2022-02-14,tomatoes,Bogoso,202.3,4.46,0,2,7
2022-02-21,tomatoes,Bogoso,196.1,4.69,0,2,8
2022-02-28,tomatoes,Bogoso,181.8,4.47,0,2,9
2022-03-07,tomatoes,Bogoso,211.9,3.96,0,3,10
2022-03-14,tomatoes,Bogoso,196.9,3.9,0,3,11
2022-03-21,tomatoes,Bogoso,204.5,4.06,0,3,12
2022-03-28,tomatoes,Bogoso,205.0,3.84,0,3,13
2022-04-04,tomatoes,Bogoso,369.4,3.7,1,4,14
2022-04-11,tomatoes,Bogoso,327.2,3.73,1,4,15
2022-04-18,tomatoes,Bogoso,210.1,3.86,0,4,16
2022-04-25,tomatoes,Bogoso,220.2,3.75,0,4,17
2022-05-02,tomatoes,Bogoso,191.6,4.04,0,5,18
2022-05-09,tomatoes,Bogoso,206.7,3.9,0,5,19
2022-05-16,tomatoes,Bogoso,188.2,4.35,0,5,20
2022-05-23,tomatoes,Bogoso,209.3,3.7,0,5,21
2022-05-30,tomatoes,Bogoso,198.3,4.0,0,5,22
2022-06-06,tomatoes,Bogoso,224.0,4.15,0,6,23
2022-06-13,tomatoes,Bogoso,198.5,4.26,0,6,24
2022-06-20,tomatoes,Bogoso,208.8,4.37,0,6,25
2022-06-27,tomatoes,Bogoso,222.4,3.94,0,6,26
2022-07-04,tomatoes,Bogoso,169.9,4.94,0,7,27
2022-07-11,tomatoes,Bogoso,182.1,5.27,0,7,28
2022-07-18,tomatoes,Bogoso,173.1,4.81,0,7,29
2022-07-25,tomatoes,Bogoso,192.1,4.95,0,7,30
2022-08-01,tomatoes,Bogoso,263.0,5.13,1,8,31
2022-08-08,tomatoes,Bogoso,280.8,4.9,1,8,32
2022-08-15,tomatoes,Bogoso,262.5,4.81,1,8,33
2022-08-22,tomatoes,Bogoso,302.4,4.48,1,8,34
2022-08-29,tomatoes,Bogoso,289.7,5.05,1,8,35
2022-09-05,tomatoes,Bogoso,194.6,4.41,0,9,36
2022-09-12,tomatoes,Bogoso,202.6,4.25,0,9,37
2022-09-19,tomatoes,Bogoso,208.7,4.45,0,9,38
2022-09-26,tomatoes,Bogoso,213.3,4.33,0,9,39
2022-10-03,tomatoes,Bogoso,180.1,3.71,0,10,40
2022-10-10,tomatoes,Bogoso,228.6,3.88,0,10,41
2022-10-17,tomatoes,Bogoso,223.0,3.59,0,10,42
2022-10-24,tomatoes,Bogoso,209.6,3.95,0,10,43
2022-10-31,tomatoes,Bogoso,214.8,3.58,0,10,44
2022-11-07,tomatoes,Bogoso,188.6,3.71,0,11,45
2022-11-14,tomatoes,Bogoso,204.5,4.11,0,11,46
2022-11-21,tomatoes,Bogoso,194.5,3.98,0,11,47
2022-11-28,tomatoes,Bogoso,214.0,3.83,0,11,48
2022-12-05,tomatoes,Bogoso,211.7,3.69,0,12,49
2022-12-12,tomatoes,Bogoso,214.5,3.76,0,12,50
2022-12-19,tomatoes,Bogoso,198.1,3.85,0,12,51
2022-12-26,tomatoes,Bogoso,363.8,3.84,1,12,52
2023-01-02,tomatoes,Bogoso,180.4,4.89,0,1,1
2023-01-09,tomatoes,Bogoso,220.1,4.9,0,1,2
2023-01-16,tomatoes,Bogoso,221.0,4.87,0,1,3
2023-01-23,tomatoes,Bogoso,222.5,4.62,0,1,4
2023-01-30,tomatoes,Bogoso,211.7,4.81,0,1,5
2023-02-06,tomatoes,Bogoso,187.9,5.12,0,2,6
2023-02-13,tomatoes,Bogoso,216.5,4.67,0,2,7
2023-02-20,tomatoes,Bogoso,194.1,4.9,0,2,8
2023-02-27,tomatoes,Bogoso,180.3,4.78,0,2,9
2023-03-06,tomatoes,Bogoso,226.4,4.25,0,3,10
2023-03-13,tomatoes,Bogoso,224.9,4.17,0,3,11
2023-03-20,tomatoes,Bogoso,199.2,4.48,0,3,12
2023-03-27,tomatoes,Bogoso,190.0,4.32,0,3,13
2023-04-03,tomatoes,Bogoso,329.6,4.04,1,4,14
2023-04-10,tomatoes,Bogoso,286.4,4.38,1,4,15
2023-04-17,tomatoes,Bogoso,225.6,4.13,0,4,16
2023-04-24,tomatoes,Bogoso,191.9,4.16,0,4,17
2023-05-01,tomatoes,Bogoso,210.6,4.34,0,5,18
2023-05-08,tomatoes,Bogoso,201.5,4.2,0,5,19
2023-05-15,tomatoes,Bogoso,186.1,4.44,0,5,20
2023-05-22,tomatoes,Bogoso,216.8,4.16,0,5,21
2023-05-29,tomatoes,Bogoso,208.7,4.18,0,5,22
2023-06-05,tomatoes,Bogoso,221.7,4.57,0,6,23
2023-06-12,tomatoes,Bogoso,194.4,4.59,0,6,24
2023-06-19,tomatoes,Bogoso,191.2,4.9,0,6,25
2023-06-26,tomatoes,Bogoso,174.0,4.81,0,6,26
2023-07-03,tomatoes,Bogoso,157.4,5.65,0,7,27
2023-07-10,tomatoes,Bogoso,197.6,5.77,0,7,28
2023-07-17,tomatoes,Bogoso,221.1,5.07,0,7,29
2023-07-24,tomatoes,Bogoso,191.1,5.3,0,7,30
2023-07-31,tomatoes,Bogoso,187.6,5.04,0,7,31
2023-08-07,tomatoes,Bogoso,286.6,5.16,1,8,32
2023-08-14,tomatoes,Bogoso,305.8,5.19,1,8,33
2023-08-21,tomatoes,Bogoso,285.3,5.1,1,8,34
2023-08-28,tomatoes,Bogoso,298.6,5.1,1,8,35
2023-09-04,tomatoes,Bogoso,208.5,4.76,0,9,36
2023-09-11,tomatoes,Bogoso,208.5,4.55,0,9,37
2023-09-18,tomatoes,Bogoso,196.6,4.94,0,9,38
2023-09-25,tomatoes,Bogoso,217.5,4.61,0,9,39
2023-10-02,tomatoes,Bogoso,184.1,4.55,0,10,40
2023-10-09,tomatoes,Bogoso,220.4,4.02,0,10,41
2023-10-16,tomatoes,Bogoso,205.5,4.1,0,10,42
2023-10-23,tomatoes,Bogoso,222.1,3.88,0,10,43
2023-10-30,tomatoes,Bogoso,218.3,4.37,0,10,44
2023-11-06,tomatoes,Bogoso,203.3,4.3,0,11,45
2023-11-13,tomatoes,Bogoso,221.7,4.17,0,11,46
2023-11-20,tomatoes,Bogoso,197.2,3.9,0,11,47
2023-11-27,tomatoes,Bogoso,204.9,4.15,0,11,48
2023-12-04,tomatoes,Bogoso,220.2,3.96,0,12,49
2023-12-11,tomatoes,Bogoso,227.0,4.39,0,12,50
2023-12-18,tomatoes,Bogoso,183.0,4.28,0,12,51
2023-12-25,tomatoes,Bogoso,349.9,4.16,1,12,52
2024-01-01,tomatoes,Bogoso,232.1,4.78,0,1,1
2024-01-08,tomatoes,Bogoso,194.1,5.09,0,1,2
2024-01-15,tomatoes,Bogoso,191.0,5.45,0,1,3
2024-01-22,tomatoes,Bogoso,194.4,5.56,0,1,4
2024-01-29,tomatoes,Bogoso,193.5,5.53,0,1,5
2024-02-05,tomatoes,Bogoso,227.6,4.99,0,2,6
2024-02-12,tomatoes,Bogoso,201.4,5.4,0,2,7
2024-02-19,tomatoes,Bogoso,207.4,5.55,0,2,8
2024-02-26,tomatoes,Bogoso,203.9,4.98,0,2,9
2024-03-04,tomatoes,Bogoso,203.1,4.57,0,3,10
2024-03-11,tomatoes,Bogoso,207.9,4.62,0,3,11
2024-03-18,tomatoes,Bogoso,199.4,4.52,0,3,12
2024-03-25,tomatoes,Bogoso,231.7,4.23,0,3,13
2024-04-01,tomatoes,Bogoso,330.4,4.54,1,4,14
2024-04-08,tomatoes,Bogoso,324.6,4.54,1,4,15
2024-04-15,tomatoes,Bogoso,220.3,4.57,0,4,16
2024-04-22,tomatoes,Bogoso,201.5,4.5,0,4,17
2024-04-29,tomatoes,Bogoso,225.6,4.52,0,4,18
2024-05-06,tomatoes,Bogoso,207.4,4.62,0,5,19
2024-05-13,tomatoes,Bogoso,225.1,4.71,0,5,20
2024-05-20,tomatoes,Bogoso,209.8,4.58,0,5,21
2024-05-27,tomatoes,Bogoso,223.8,4.56,0,5,22
2024-06-03,tomatoes,Bogoso,212.6,5.09,0,6,23
2024-06-10,tomatoes,Bogoso,234.0,4.68,0,6,24
2024-06-17,tomatoes,Bogoso,209.6,5.16,0,6,25
2024-06-24,tomatoes,Bogoso,189.9,5.07,0,6,26
2024-07-01,tomatoes,Bogoso,205.7,5.72,0,7,27
2024-07-08,tomatoes,Bogoso,187.8,5.93,0,7,28
2024-07-15,tomatoes,Bogoso,216.0,5.27,0,7,29
2024-07-22,tomatoes,Bogoso,215.1,5.26,0,7,30
2024-07-29,tomatoes,Bogoso,183.8,5.77,0,7,31
2024-08-05,tomatoes,Bogoso,274.8,5.75,1,8,32
2024-08-12,tomatoes,Bogoso,300.6,5.79,1,8,33
2024-08-19,tomatoes,Bogoso,289.6,5.64,1,8,34
2024-08-26,tomatoes,Bogoso,301.2,5.9,1,8,35
2024-09-02,tomatoes,Bogoso,204.1,5.36,0,9,36
2024-09-09,tomatoes,Bogoso,221.8,5.27,0,9,37
2024-09-16,tomatoes,Bogoso,219.3,5.11,0,9,38
2024-09-23,tomatoes,Bogoso,230.5,4.73,0,9,39
2024-09-30,tomatoes,Bogoso,202.8,5.32,0,9,40
2024-10-07,tomatoes,Bogoso,211.5,4.63,0,10,41
2024-10-14,tomatoes,Bogoso,227.2,4.53,0,10,42
2024-10-21,tomatoes,Bogoso,221.3,4.26,0,10,43
2024-10-28,tomatoes,Bogoso,218.4,4.54,0,10,44
2024-11-04,tomatoes,Bogoso,211.5,4.6,0,11,45
2024-11-11,tomatoes,Bogoso,208.5,4.72,0,11,46
2024-11-18,tomatoes,Bogoso,245.3,4.29,0,11,47
2024-11-25,tomatoes,Bogoso,233.4,4.41,0,11,48
2024-12-02,tomatoes,Bogoso,213.0,4.61,0,12,49
2024-12-09,tomatoes,Bogoso,219.0,4.49,0,12,50
2024-12-16,tomatoes,Bogoso,214.7,4.28,0,12,51
2024-12-23,tomatoes,Bogoso,351.9,4.55,1,12,52
2024-12-30,tomatoes,Bogoso,360.4,4.58,1,12,1
2018-01-01,tomatoes,Prestea,177.7,3.51,0,1,1
2018-01-08,tomatoes,Prestea,179.3,3.44,0,1,2
2018-01-15,tomatoes,Prestea,152.0,3.69,0,1,3
2018-01-22,tomatoes,Prestea,184.9,3.36,0,1,4
2018-01-29,tomatoes,Prestea,172.2,3.4,0,1,5
2018-02-05,tomatoes,Prestea,160.4,3.5,0,2,6
2018-02-12,tomatoes,Prestea,179.2,3.63,0,2,7
2018-02-19,tomatoes,Prestea,194.3,3.29,0,2,8
2018-02-26,tomatoes,Prestea,180.2,3.32,0,2,9
2018-03-05,tomatoes,Prestea,203.1,2.76,0,3,10
2018-03-12,tomatoes,Prestea,190.9,3.01,0,3,11
2018-03-19,tomatoes,Prestea,205.0,2.87,0,3,12
2018-03-26,tomatoes,Prestea,192.9,2.96,0,3,13
2018-04-02,tomatoes,Prestea,260.3,3.1,1,4,14
2018-04-09,tomatoes,Prestea,328.9,2.95,1,4,15
2018-04-16,tomatoes,Prestea,193.5,3.05,0,4,16
2018-04-23,tomatoes,Prestea,179.0,2.99,0,4,17
2018-04-30,tomatoes,Prestea,168.6,3.1,0,4,18
2018-05-07,tomatoes,Prestea,186.3,3.1,0,5,19
2018-05-14,tomatoes,Prestea,184.1,2.96,0,5,20
2018-05-21,tomatoes,Prestea,188.1,3.02,0,5,21
2018-05-28,tomatoes,Prestea,185.8,3.17,0,5,22
2018-06-04,tomatoes,Prestea,173.5,3.38,0,6,23
2018-06-11,tomatoes,Prestea,177.1,3.14,0,6,24
2018-06-18,tomatoes,Prestea,182.1,3.42,0,6,25
2018-06-25,tomatoes,Prestea,182.0,3.18,0,6,26
2018-07-02,tomatoes,Prestea,161.9,3.96,0,7,27
2018-07-09,tomatoes,Prestea,149.0,3.91,0,7,28
2018-07-16,tomatoes,Prestea,163.4,3.79,0,7,29
2018-07-23,tomatoes,Prestea,173.3,3.78,0,7,30
2018-07-30,tomatoes,Prestea,174.3,3.72,0,7,31
2018-08-06,tomatoes,Prestea,233.6,3.88,1,8,32
2018-08-13,tomatoes,Prestea,235.4,3.72,1,8,33
2018-08-20,tomatoes,Prestea,248.9,3.81,1,8,34
2018-08-27,tomatoes,Prestea,252.0,3.91,1,8,35
2018-09-03,tomatoes,Prestea,190.1,3.32,0,9,36
2018-09-10,tomatoes,Prestea,180.3,3.31,0,9,37
2018-09-17,tomatoes,Prestea,192.8,3.23,0,9,38
2018-09-24,tomatoes,Prestea,205.6,3.25,0,9,39
2018-10-01,tomatoes,Prestea,199.3,2.69,0,10,40
2018-10-08,tomatoes,Prestea,164.0,2.99,0,10,41
2018-10-15,tomatoes,Prestea,178.7,3.11,0,10,42
2018-10-22,tomatoes,Prestea,200.1,3.07,0,10,43
2018-10-29,tomatoes,Prestea,180.6,2.71,0,10,44
2018-11-05,tomatoes,Prestea,182.4,3.01,0,11,45
2018-11-12,tomatoes,Prestea,176.1,3.09,0,11,46
2018-11-19,tomatoes,Prestea,189.8,2.87,0,11,47
2018-11-26,tomatoes,Prestea,188.0,2.93,0,11,48
2018-12-03,tomatoes,Prestea,212.4,2.7,0,12,49
2018-12-10,tomatoes,Prestea,186.1,2.97,0,12,50
2018-12-17,tomatoes,Prestea,207.8,2.81,0,12,51
2018-12-24,tomatoes,Prestea,306.1,2.96,1,12,52
2018-12-31,tomatoes,Prestea,318.1,2.76,1,12,1
2019-01-07,tomatoes,Prestea,163.9,3.84,0,1,2
2019-01-14,tomatoes,Prestea,150.1,3.91,0,1,3
2019-01-21,tomatoes,Prestea,180.7,3.64,0,1,4
2019-01-28,tomatoes,Prestea,201.7,3.59,0,1,5
2019-02-04,tomatoes,Prestea,190.9,3.46,0,2,6
2019-02-11,tomatoes,Prestea,182.5,3.74,0,2,7
2019-02-18,tomatoes,Prestea,172.3,3.7,0,2,8
2019-02-25,tomatoes,Prestea,179.6,3.55,0,2,9
2019-03-04,tomatoes,Prestea,195.0,3.3,0,3,10
2019-03-11,tomatoes,Prestea,211.6,3.19,0,3,11
2019-03-18,tomatoes,Prestea,210.2,3.1,0,3,12
2019-03-25,tomatoes,Prestea,198.9,3.17,0,3,13
2019-04-01,tomatoes,Prestea,285.7,3.4,1,4,14
2019-04-08,tomatoes,Prestea,292.6,3.34,1,4,15
2019-04-15,tomatoes,Prestea,179.0,3.25,0,4,16
2019-04-22,tomatoes,Prestea,167.3,3.35,0,4,17
2019-04-29,tomatoes,Prestea,180.6,3.11,0,4,18
2019-05-06,tomatoes,Prestea,187.5,3.29,0,5,19
2019-05-13,tomatoes,Prestea,182.8,3.31,0,5,20
2019-05-20,tomatoes,Prestea,173.2,3.22,0,5,21
2019-05-27,tomatoes,Prestea,184.4,3.34,0,5,22
2019-06-03,tomatoes,Prestea,186.2,3.48,0,6,23
2019-06-10,tomatoes,Prestea,169.6,3.67,0,6,24
2019-06-17,tomatoes,Prestea,178.4,3.67,0,6,25
2019-06-24,tomatoes,Prestea,199.7,3.17,0,6,26
2019-07-01,tomatoes,Prestea,158.7,4.24,0,7,27
2019-07-08,tomatoes,Prestea,198.3,3.56,0,7,28
2019-07-15,tomatoes,Prestea,153.9,3.95,0,7,29
2019-07-22,tomatoes,Prestea,145.7,4.22,0,7,30
2019-07-29,tomatoes,Prestea,172.2,4.0,0,7,31
2019-08-05,tomatoes,Prestea,268.6,3.84,1,8,32
2019-08-12,tomatoes,Prestea,270.4,3.9,1,8,33
2019-08-19,tomatoes,Prestea,239.5,4.25,1,8,34
2019-08-26,tomatoes,Prestea,256.4,3.76,1,8,35
2019-09-02,tomatoes,Prestea,180.1,3.83,0,9,36
2019-09-09,tomatoes,Prestea,181.5,3.66,0,9,37
2019-09-16,tomatoes,Prestea,211.1,3.49,0,9,38
2019-09-23,tomatoes,Prestea,185.8,3.58,0,9,39
2019-09-30,tomatoes,Prestea,191.3,3.52,0,9,40
2019-10-07,tomatoes,Prestea,212.5,3.24,0,10,41
2019-10-14,tomatoes,Prestea,183.3,3.23,0,10,42
2019-10-21,tomatoes,Prestea,206.7,2.92,0,10,43
2019-10-28,tomatoes,Prestea,199.6,3.08,0,10,44
2019-11-04,tomatoes,Prestea,203.4,3.05,0,11,45
2019-11-11,tomatoes,Prestea,186.0,3.32,0,11,46
2019-11-18,tomatoes,Prestea,200.6,2.98,0,11,47
2019-11-25,tomatoes,Prestea,182.3,3.36,0,11,48
2019-12-02,tomatoes,Prestea,183.9,3.17,0,12,49
2019-12-09,tomatoes,Prestea,200.9,3.03,0,12,50
2019-12-16,tomatoes,Prestea,217.8,3.09,0,12,51
2019-12-23,tomatoes,Prestea,347.7,3.07,1,12,52
2019-12-30,tomatoes,Prestea,335.0,3.01,1,12,1
2020-01-06,tomatoes,Prestea,185.4,4.08,0,1,2
2020-01-13,tomatoes,Prestea,174.2,3.86,0,1,3
2020-01-20,tomatoes,Prestea,186.4,3.71,0,1,4
2020-01-27,tomatoes,Prestea,189.1,4.0,0,1,5
2020-02-03,tomatoes,Prestea,204.3,3.79,0,2,6
2020-02-10,tomatoes,Prestea,173.1,3.96,0,2,7
2020-02-17,tomatoes,Prestea,176.9,3.94,0,2,8
2020-02-24,tomatoes,Prestea,206.0,3.94,0,2,9
2020-03-02,tomatoes,Prestea,180.7,3.78,0,3,10
2020-03-09,tomatoes,Prestea,210.7,3.51,0,3,11
2020-03-16,tomatoes,Prestea,191.1,3.54,0,3,12
2020-03-23,tomatoes,Prestea,204.2,3.25,0,3,13
2020-03-30,tomatoes,Prestea,190.6,3.41,0,3,14
2020-04-06,tomatoes,Prestea,314.5,3.56,1,4,15
2020-04-13,tomatoes,Prestea,334.7,3.38,1,4,16
2020-04-20,tomatoes,Prestea,174.1,3.65,0,4,17
2020-04-27,tomatoes,Prestea,193.4,3.36,0,4,18
2020-05-04,tomatoes,Prestea,203.0,3.51,0,5,19
2020-05-11,tomatoes,Prestea,192.6,3.47,0,5,20
2020-05-18,tomatoes,Prestea,184.4,3.57,0,5,21
2020-05-25,tomatoes,Prestea,206.3,3.46,0,5,22
2020-06-01,tomatoes,Prestea,203.2,3.84,0,6,23
2020-06-08,tomatoes,Prestea,185.1,3.85,0,6,24
2020-06-15,tomatoes,Prestea,195.7,3.77,0,6,25
2020-06-22,tomatoes,Prestea,172.7,3.96,0,6,26
2020-06-29,tomatoes,Prestea,177.6,3.92,0,6,27
2020-07-06,tomatoes,Prestea,175.7,4.36,0,7,28
2020-07-13,tomatoes,Prestea,176.5,4.3,0,7,29
2020-07-20,tomatoes,Prestea,159.9,4.52,0,7,30
2020-07-27,tomatoes,Prestea,167.8,4.33,0,7,31
2020-08-03,tomatoes,Prestea,246.0,4.35,1,8,32
2020-08-10,tomatoes,Prestea,266.8,4.42,1,8,33
2020-08-17,tomatoes,Prestea,218.7,4.7,1,8,34
2020-08-24,tomatoes,Prestea,254.8,4.17,1,8,35
2020-08-31,tomatoes,Prestea,226.1,4.54,1,8,36
2020-09-07,tomatoes,Prestea,206.5,3.66,0,9,37
2020-09-14,tomatoes,Prestea,168.4,3.99,0,9,38
2020-09-21,tomatoes,Prestea,181.7,4.21,0,9,39
2020-09-28,tomatoes,Prestea,205.8,4.03,0,9,40
2020-10-05,tomatoes,Prestea,211.7,3.41,0,10,41
2020-10-12,tomatoes,Prestea,175.4,3.31,0,10,42
2020-10-19,tomatoes,Prestea,196.7,3.39,0,10,43
2020-10-26,tomatoes,Prestea,183.4,3.35,0,10,44
2020-11-02,tomatoes,Prestea,184.3,3.3,0,11,45
2020-11-09,tomatoes,Prestea,194.0,3.37,0,11,46
2020-11-16,tomatoes,Prestea,207.0,3.43,0,11,47
2020-11-23,tomatoes,Prestea,205.6,3.3,0,11,48
2020-11-30,tomatoes,Prestea,190.0,3.3,0,11,49
2020-12-07,tomatoes,Prestea,211.1,3.24,0,12,50
2020-12-14,tomatoes,Prestea,166.1,3.48,0,12,51
2020-12-21,tomatoes,Prestea,303.1,3.5,1,12,52
2020-12-28,tomatoes,Prestea,304.4,3.46,1,12,53
2021-01-04,tomatoes,Prestea,176.4,4.55,0,1,1
2021-01-11,tomatoes,Prestea,177.8,4.4,0,1,2
2021-01-18,tomatoes,Prestea,177.0,4.45,0,1,3
2021-01-25,tomatoes,Prestea,176.9,4.44,0,1,4
2021-02-01,tomatoes,Prestea,181.4,4.4,0,2,5
2021-02-08,tomatoes,Prestea,189.7,4.32,0,2,6
2021-02-15,tomatoes,Prestea,171.3,4.8,0,2,7
2021-02-22,tomatoes,Prestea,180.3,4.33,0,2,8
2021-03-01,tomatoes,Prestea,202.9,3.68,0,3,9
2021-03-08,tomatoes,Prestea,201.0,3.85,0,3,10
2021-03-15,tomatoes,Prestea,186.2,3.82,0,3,11
2021-03-22,tomatoes,Prestea,201.9,3.57,0,3,12
2021-03-29,tomatoes,Prestea,201.0,3.95,0,3,13
2021-04-05,tomatoes,Prestea,286.6,3.79,1,4,14
2021-04-12,tomatoes,Prestea,350.6,3.64,1,4,15
2021-04-19,tomatoes,Prestea,172.6,3.99,0,4,16
2021-04-26,tomatoes,Prestea,186.9,3.9,0,4,17
2021-05-03,tomatoes,Prestea,190.8,3.64,0,5,18
2021-05-10,tomatoes,Prestea,209.3,4.1,0,5,19
2021-05-17,tomatoes,Prestea,185.3,3.93,0,5,20
2021-05-24,tomatoes,Prestea,188.9,3.83,0,5,21
2021-05-31,tomatoes,Prestea,181.6,4.08,0,5,22
2021-06-07,tomatoes,Prestea,193.0,4.22,0,6,23
2021-06-14,tomatoes,Prestea,189.1,4.19,0,6,24
2021-06-21,tomatoes,Prestea,195.2,4.08,0,6,25
2021-06-28,tomatoes,Prestea,149.4,4.29,0,6,26
2021-07-05,tomatoes,Prestea,175.4,4.82,0,7,27
2021-07-12,tomatoes,Prestea,177.5,4.73,0,7,28
2021-07-19,tomatoes,Prestea,192.9,4.58,0,7,29
2021-07-26,tomatoes,Prestea,190.6,4.75,0,7,30
2021-08-02,tomatoes,Prestea,263.3,4.74,1,8,31
2021-08-09,tomatoes,Prestea,290.5,4.5,1,8,32
2021-08-16,tomatoes,Prestea,259.5,4.48,1,8,33
2021-08-23,tomatoes,Prestea,273.4,4.86,1,8,34
2021-08-30,tomatoes,Prestea,278.6,4.26,1,8,35
2021-09-06,tomatoes,Prestea,178.9,4.31,0,9,36
2021-09-13,tomatoes,Prestea,194.5,4.19,0,9,37
2021-09-20,tomatoes,Prestea,202.1,4.5,0,9,38
2021-09-27,tomatoes,Prestea,198.8,4.19,0,9,39
2021-10-04,tomatoes,Prestea,211.0,3.75,0,10,40
2021-10-11,tomatoes,Prestea,190.7,3.6,0,10,41
2021-10-18,tomatoes,Prestea,209.1,3.67,0,10,42
2021-10-25,tomatoes,Prestea,185.7,3.76,0,10,43
2021-11-01,tomatoes,Prestea,203.2,3.61,0,11,44
2021-11-08,tomatoes,Prestea,194.3,3.83,0,11,45
2021-11-15,tomatoes,Prestea,212.0,3.53,0,11,46
2021-11-22,tomatoes,Prestea,199.0,3.72,0,11,47
2021-11-29,tomatoes,Prestea,183.7,3.82,0,11,48
2021-12-06,tomatoes,Prestea,204.4,3.8,0,12,49
2021-12-13,tomatoes,Prestea,206.7,3.99,0,12,50
2021-12-20,tomatoes,Prestea,324.8,3.59,1,12,51
2021-12-27,tomatoes,Prestea,305.3,3.5,1,12,52
2022-01-03,tomatoes,Prestea,195.4,4.55,0,1,1
2022-01-10,tomatoes,Prestea,177.0,4.86,0,1,2
2022-01-17,tomatoes,Prestea,180.0,4.83,0,1,3
2022-01-24,tomatoes,Prestea,189.5,4.76,0,1,4
2022-01-31,tomatoes,Prestea,185.4,4.52,0,1,5
2022-02-07,tomatoes,Prestea,177.4,4.91,0,2,6
2022-02-14,tomatoes,Prestea,190.4,4.53,0,2,7
2022-02-21,tomatoes,Prestea,193.9,4.99,0,2,8
2022-02-28,tomatoes,Prestea,170.4,5.31,0,2,9
2022-03-07,tomatoes,Prestea,181.1,4.15,0,3,10
2022-03-14,tomatoes,Prestea,180.6,4.18,0,3,11
2022-03-21,tomatoes,Prestea,202.4,4.01,0,3,12
2022-03-28,tomatoes,Prestea,195.2,3.79,0,3,13
2022-04-04,tomatoes,Prestea,288.1,4.01,1,4,14
2022-04-11,tomatoes,Prestea,335.1,3.93,1,4,15
2022-04-18,tomatoes,Prestea,216.0,3.87,0,4,16
2022-04-25,tomatoes,Prestea,184.3,4.4,0,4,17
2022-05-02,tomatoes,Prestea,200.6,4.18,0,5,18
2022-05-09,tomatoes,Prestea,198.6,4.2,0,5,19
2022-05-16,tomatoes,Prestea,207.6,4.09,0,5,20
2022-05-23,tomatoes,Prestea,206.9,4.11,0,5,21
2022-05-30,tomatoes,Prestea,162.8,4.3,0,5,22
2022-06-06,tomatoes,Prestea,194.1,4.52,0,6,23
2022-06-13,tomatoes,Prestea,199.7,4.62,0,6,24
2022-06-20,tomatoes,Prestea,193.0,4.49,0,6,25
2022-06-27,tomatoes,Prestea,199.0,4.47,0,6,26
2022-07-04,tomatoes,Prestea,197.4,4.82,0,7,27
2022-07-11,tomatoes,Prestea,193.4,4.7,0,7,28
2022-07-18,tomatoes,Prestea,198.9,5.05,0,7,29
2022-07-25,tomatoes,Prestea,192.7,5.12,0,7,30
2022-08-01,tomatoes,Prestea,280.0,4.87,1,8,31
2022-08-08,tomatoes,Prestea,268.0,5.13,1,8,32
2022-08-15,tomatoes,Prestea,224.2,5.15,1,8,33
2022-08-22,tomatoes,Prestea,284.4,4.69,1,8,34
2022-08-29,tomatoes,Prestea,256.0,4.95,1,8,35
2022-09-05,tomatoes,Prestea,197.9,4.69,0,9,36
2022-09-12,tomatoes,Prestea,197.1,4.69,0,9,37
2022-09-19,tomatoes,Prestea,213.4,4.4,0,9,38
2022-09-26,tomatoes,Prestea,213.0,4.65,0,9,39
2022-10-03,tomatoes,Prestea,195.0,4.11,0,10,40
2022-10-10,tomatoes,Prestea,223.7,4.07,0,10,41
2022-10-17,tomatoes,Prestea,204.8,3.93,0,10,42
2022-10-24,tomatoes,Prestea,188.3,3.87,0,10,43
2022-10-31,tomatoes,Prestea,198.2,3.85,0,10,44
2022-11-07,tomatoes,Prestea,194.3,4.05,0,11,45
2022-11-14,tomatoes,Prestea,207.4,4.01,0,11,46
2022-11-21,tomatoes,Prestea,186.8,4.07,0,11,47
2022-11-28,tomatoes,Prestea,197.0,4.0,0,11,48
2022-12-05,tomatoes,Prestea,195.2,4.13,0,12,49
2022-12-12,tomatoes,Prestea,196.1,4.01,0,12,50
2022-12-19,tomatoes,Prestea,206.7,4.13,0,12,51
2022-12-26,tomatoes,Prestea,339.4,4.14,1,12,52
2023-01-02,tomatoes,Prestea,205.9,4.95,0,1,1
2023-01-09,tomatoes,Prestea,194.9,4.74,0,1,2
2023-01-16,tomatoes,Prestea,192.5,5.43,0,1,3
2023-01-23,tomatoes,Prestea,171.0,5.17,0,1,4
2023-01-30,tomatoes,Prestea,181.7,4.76,0,1,5
2023-02-06,tomatoes,Prestea,178.2,5.0,0,2,6
2023-02-13,tomatoes,Prestea,183.9,5.31,0,2,7
2023-02-20,tomatoes,Prestea,203.4,5.09,0,2,8
